lon,lat,year,max_intensity
152.375,-37.375,2014,173.7756
152.375,-37.125,2014,240.4665
152.375,-36.875,2014,210.5376
152.375,-36.625,2014,188.5398
152.375,-36.375,2016,163.4543
152.375,-36.125,2016,154.5095
152.375,-35.875,1998,146.9296
152.375,-35.625,2019,149.7085
152.375,-35.375,2019,152.5055
152.375,-35.125,2019,157.2956
152.375,-34.875,2019,153.2617
152.375,-34.625,2019,148.4143
152.375,-34.375,2019,155.2359
152.375,-34.125,2019,158.3454
152.375,-33.875,2019,158.3554
152.375,-33.625,2019,152.9848
152.375,-33.375,2017,139.8352
152.375,-33.125,2010,123.6366
152.375,-32.875,1998,76.978
152.375,-32.625,2019,69.6902
152.625,-54.875,2020,104.6468
152.625,-54.625,2020,81.3079
152.625,-54.375,2020,72.0957
152.625,-54.125,2020,62.0863
152.625,-53.875,2002,67.7241
152.625,-53.625,2010,74.4521
152.625,-53.375,2017,71.9396
152.625,-53.125,2017,92.9473
152.625,-52.875,2017,100.2211
152.625,-52.625,2002,87.8252
152.625,-52.375,2002,77.1446
152.625,-52.125,2014,72.8992
152.625,-51.875,2018,88.328
152.625,-51.625,2018,96.9047
152.625,-51.375,2018,96.6303
152.625,-51.125,2002,95.5992
152.625,-50.875,2002,96.7179
152.625,-50.625,2002,97.766
152.625,-50.375,2002,95.6527
152.625,-50.125,2002,105.3135
152.625,-49.875,1989,128.0492
152.625,-49.625,2012,143.4756
152.625,-49.375,1989,146.2883
152.625,-49.125,1989,139.314
152.625,-48.875,1989,102.2619
152.625,-48.625,2009,96.4466
152.625,-48.375,2012,93.508
152.625,-48.125,2018,82.5485
152.625,-47.875,2018,142.8884
152.625,-47.625,2018,192.7556
152.625,-47.375,2018,201.9299
152.625,-47.125,2016,228.3825
152.625,-46.875,2016,306.5091
152.625,-46.625,2016,248.4518
152.625,-46.375,2016,152.4684
152.625,-46.125,2016,122.4592
152.625,-45.875,2016,119.8226
152.625,-45.625,2018,117.0681
152.625,-45.375,2016,117.4483
152.625,-45.125,2016,167.2616
152.625,-44.875,2018,152.3587
152.625,-44.625,2019,187.7362
152.625,-44.375,2015,149.2415
152.625,-44.125,2015,153.0847
152.625,-43.875,2015,263.9914
152.625,-43.625,2015,273.6664
152.625,-43.375,2015,304.2246
152.625,-43.125,2015,327.5919
152.625,-42.875,2015,329.2025
152.625,-42.625,2015,321.4718
152.625,-42.375,2015,288.8037
152.625,-42.125,2015,299.1355
152.625,-41.875,2015,298.0335
152.625,-41.625,2017,288.3637
152.625,-41.375,2015,180.4068
152.625,-41.125,2018,175.5788
152.625,-40.875,2016,279.7531
152.625,-40.625,2016,275.7349
152.625,-40.375,2017,361.9012
152.625,-40.125,2017,375.878
152.625,-39.875,2017,366.1015
152.625,-39.625,2017,346.468
152.625,-39.375,2017,315.9303
152.625,-39.125,2016,362.8529
152.625,-38.875,2016,318.4877
152.625,-38.625,2016,279.1674
152.625,-38.375,2016,226.0337
152.625,-38.125,2014,145.0978
152.625,-37.875,2014,212.6703
152.625,-37.625,2014,212.5197
152.625,-37.375,2014,185.8443
152.625,-37.125,1998,182.2406
152.625,-36.875,1998,163.904
152.625,-36.625,1998,157.4122
152.625,-36.375,1997,160.3111
152.625,-36.125,1997,176.2369
152.625,-35.875,1997,168.1483
152.625,-35.625,2019,155.3716
152.625,-35.375,2019,163.13
152.625,-35.125,2019,163.1328
152.625,-34.875,2019,156.2028
152.625,-34.625,2019,154.7142
152.625,-34.375,2019,154.0317
152.625,-34.125,2019,155.6899
152.625,-33.875,2019,161.1693
152.625,-33.625,2019,168.1693
152.625,-33.375,2019,155.0095
152.625,-33.125,2016,151.5107
152.625,-32.875,2010,135.4849
152.625,-32.625,2010,120.2074
152.625,-32.375,2001,84.2873
152.625,-32.125,2001,70.1208
152.625,-31.875,2001,65.5928
152.875,-54.875,2020,119.2365
152.875,-54.625,2020,107.2593
152.875,-54.375,1986,70.7591
152.875,-54.125,2020,57.0974
152.875,-53.875,2020,77.6179
152.875,-53.625,2020,81.8632
152.875,-53.375,2017,84.5452
152.875,-53.125,2017,103.1311
152.875,-52.875,2017,109.9928
152.875,-52.625,2017,82.1401
152.875,-52.375,2014,63.7572
152.875,-52.125,2014,71.806
152.875,-51.875,2018,82.5146
152.875,-51.625,2018,91.7404
152.875,-51.375,2002,113.9876
152.875,-51.125,2002,123.9832
152.875,-50.875,2002,121.3251
152.875,-50.625,2002,129.8733
152.875,-50.375,2002,121.2939
152.875,-50.125,2002,115.6971
152.875,-49.875,2002,94.3445
152.875,-49.625,2012,127.9181
152.875,-49.375,2002,97.1066
152.875,-49.125,2002,91.812
152.875,-48.875,2009,91.3846
152.875,-48.625,2012,86.365
152.875,-48.375,2012,89.3662
152.875,-48.125,1989,107.5638
152.875,-47.875,2018,156.0916
152.875,-47.625,2016,180.9342
152.875,-47.375,2017,200.6471
152.875,-47.125,2016,323.6681
152.875,-46.875,2016,299.9766
152.875,-46.625,2016,262.0565
152.875,-46.375,2016,199.9125
152.875,-46.125,2016,126.0681
152.875,-45.875,2016,118.6778
152.875,-45.625,2016,121.0706
152.875,-45.375,2016,138.6287
152.875,-45.125,2016,130.4966
152.875,-44.875,2005,152.8454
152.875,-44.625,2018,177.4952
152.875,-44.375,2015,158.0038
152.875,-44.125,2016,245.7701
152.875,-43.875,2015,161.5702
152.875,-43.625,2017,177.2145
152.875,-43.375,2015,286.5876
152.875,-43.125,2015,301.641
152.875,-42.875,2015,298.9485
152.875,-42.625,2015,285.3117
152.875,-42.375,2015,273.3548
152.875,-42.125,2015,290.1791
152.875,-41.875,2015,297.0669
152.875,-41.625,2017,229.9163
152.875,-41.375,2017,188.4321
152.875,-41.125,2017,223.5908
152.875,-40.875,2017,225.5577
152.875,-40.625,2017,225.8453
152.875,-40.375,2017,321.6864
152.875,-40.125,2017,383.6365
152.875,-39.875,2017,386.3847
152.875,-39.625,2017,350.8535
152.875,-39.375,2017,324.8654
152.875,-39.125,2017,291.4673
152.875,-38.875,2016,302.0569
152.875,-38.625,2016,277.0479
152.875,-38.375,2016,237.3843
152.875,-38.125,2016,208.1406
152.875,-37.875,2019,220.2574
152.875,-37.625,2014,172.8722
152.875,-37.375,2017,199.1592
152.875,-37.125,2017,190.1088
152.875,-36.875,1998,154.8269
152.875,-36.625,1998,147.5122
152.875,-36.375,1998,161.4598
152.875,-36.125,2016,172.3403
152.875,-35.875,1997,172.9839
152.875,-35.625,2019,171.9921
152.875,-35.375,2019,168.6517
152.875,-35.125,2019,156.5653
152.875,-34.875,2019,148.8135
152.875,-34.625,2010,148.9704
152.875,-34.375,2010,153.6519
152.875,-34.125,2010,170.1734
152.875,-33.875,2019,139.4554
152.875,-33.625,2019,146.7121
152.875,-33.375,2019,152.417
152.875,-33.125,2010,154.9874
152.875,-32.875,2010,156.3705
152.875,-32.625,2010,135.4327
152.875,-32.375,2015,88.1702
152.875,-32.125,2001,70.6608
152.875,-31.875,2010,64.1627
152.875,-31.625,1998,59.3473
153.125,-54.875,2020,118.3344
153.125,-54.625,2019,66.3676
153.125,-54.375,1986,82.2798
153.125,-54.125,2020,55.1462
153.125,-53.875,2020,109.7578
153.125,-53.625,2019,58.5772
153.125,-53.375,2017,95.6765
153.125,-53.125,2017,109.8572
153.125,-52.875,2017,162.8524
153.125,-52.625,2017,134.2916
153.125,-52.375,2014,62.7112
153.125,-52.125,2017,104.551
153.125,-51.875,2017,84.3823
153.125,-51.625,2002,88.1985
153.125,-51.375,2002,125.7286
153.125,-51.125,2002,144.4496
153.125,-50.875,2002,143.2088
153.125,-50.625,2002,134.7185
153.125,-50.375,2002,98.2054
153.125,-50.125,2002,112.2416
153.125,-49.875,2002,93.6333
153.125,-49.625,2002,88.5379
153.125,-49.375,2009,114.591
153.125,-49.125,2009,130.6424
153.125,-48.875,2009,125.0672
153.125,-48.625,2012,86.1067
153.125,-48.375,2018,77.8288
153.125,-48.125,1989,107.9243
153.125,-47.875,2016,154.4917
153.125,-47.625,2018,163.1395
153.125,-47.375,2016,173.9438
153.125,-47.125,2016,324.7072
153.125,-46.875,2016,278.1409
153.125,-46.625,2016,251.9783
153.125,-46.375,2016,201.0871
153.125,-46.125,2016,118.542
153.125,-45.875,2016,121.0745
153.125,-45.625,2016,129.0461
153.125,-45.375,2016,132.5738
153.125,-45.125,2003,130.57
153.125,-44.875,2018,165.228
153.125,-44.625,2015,200.1168
153.125,-44.375,2015,216.424
153.125,-44.125,2016,242.8539
153.125,-43.875,2017,221.5763
153.125,-43.625,2017,201.4904
153.125,-43.375,2015,228.0852
153.125,-43.125,2015,285.1379
153.125,-42.875,2015,276.4042
153.125,-42.625,2015,271.1482
153.125,-42.375,2015,254.1257
153.125,-42.125,2015,278.3685
153.125,-41.875,2015,288.7788
153.125,-41.625,2015,414.4282
153.125,-41.375,2015,345.6932
153.125,-41.125,2017,289.9349
153.125,-40.875,2017,304.1503
153.125,-40.625,2016,302.4615
153.125,-40.375,2017,357.0174
153.125,-40.125,2017,378.7815
153.125,-39.875,2017,382.9135
153.125,-39.625,2017,371.0697
153.125,-39.375,2017,315.5892
153.125,-39.125,2017,276.7153
153.125,-38.875,2019,291.5696
153.125,-38.625,2016,291.3049
153.125,-38.375,2016,242.2473
153.125,-38.125,2016,189.4961
153.125,-37.875,2019,223.488
153.125,-37.625,2017,218.1441
153.125,-37.375,2017,203.0832
153.125,-37.125,2017,154.1765
153.125,-36.875,1998,145.5908
153.125,-36.625,1998,151.9592
153.125,-36.375,1998,149.1409
153.125,-36.125,2016,175.3663
153.125,-35.875,2016,160.685
153.125,-35.625,2019,175.564
153.125,-35.375,2019,164.4084
153.125,-35.125,2019,144.3828
153.125,-34.875,2019,113.7416
153.125,-34.625,2016,135.1233
153.125,-34.375,2010,218.16
153.125,-34.125,2010,162.8327
153.125,-33.875,2018,115.5148
153.125,-33.625,1998,108.0642
153.125,-33.375,2019,124.5261
153.125,-33.125,2019,131.2754
153.125,-32.875,2017,144.9482
153.125,-32.625,2019,123.1213
153.125,-32.375,2010,115.9169
153.125,-32.125,2013,102.9895
153.125,-31.875,2013,94.8734
153.125,-31.625,2010,105.0679
153.125,-31.375,2010,86.0352
153.125,-31.125,2010,87.3735
153.125,-30.875,2010,85.393
153.125,-30.625,2001,90.5179
153.125,-30.375,2020,69.8644
153.375,-54.875,2020,107.1422
153.375,-54.625,2020,78.7942
153.375,-54.375,1986,68.9147
153.375,-54.125,1986,55.5733
153.375,-53.875,2020,79.6853
153.375,-53.625,2017,73.6523
153.375,-53.375,2017,100.7296
153.375,-53.125,2017,183.6108
153.375,-52.875,2017,169.9635
153.375,-52.625,2017,147.4498
153.375,-52.375,2017,103.0323
153.375,-52.125,2017,100.9556
153.375,-51.875,2017,80.7396
153.375,-51.625,2002,109.5431
153.375,-51.375,2002,126.2519
153.375,-51.125,2002,161.6104
153.375,-50.875,2002,146.232
153.375,-50.625,2002,131.5421
153.375,-50.375,2002,92.1009
153.375,-50.125,2002,83.246
153.375,-49.875,2002,65.5201
153.375,-49.625,2002,74.5695
153.375,-49.375,2009,140.2723
153.375,-49.125,2009,126.8412
153.375,-48.875,2009,120.0059
153.375,-48.625,2009,81.3352
153.375,-48.375,2005,81.4928
153.375,-48.125,2016,104.3171
153.375,-47.875,2016,154.0903
153.375,-47.625,2016,161.6169
153.375,-47.375,2016,287.6555
153.375,-47.125,2016,311.4018
153.375,-46.875,2019,280.6728
153.375,-46.625,2016,240.2281
153.375,-46.375,2017,155.823
153.375,-46.125,2017,113.7087
153.375,-45.875,2017,129.3913
153.375,-45.625,2017,133.3124
153.375,-45.375,2016,138.1122
153.375,-45.125,2018,133.1769
153.375,-44.875,2018,167.5559
153.375,-44.625,2015,182.3416
153.375,-44.375,2015,212.0229
153.375,-44.125,2018,218.0358
153.375,-43.875,2016,233.0233
153.375,-43.625,2017,214.6826
153.375,-43.375,2015,248.9635
153.375,-43.125,2015,271.7583
153.375,-42.875,2015,269.0159
153.375,-42.625,2015,254.7246
153.375,-42.375,2015,245.0597
153.375,-42.125,2015,249.8902
153.375,-41.875,2015,264.0468
153.375,-41.625,2015,393.3498
153.375,-41.375,2015,347.4253
153.375,-41.125,2017,288.7772
153.375,-40.875,2017,346.9458
153.375,-40.625,2017,370.7541
153.375,-40.375,2017,429.2595
153.375,-40.125,2017,436.0581
153.375,-39.875,2017,340.9125
153.375,-39.625,2017,312.3118
153.375,-39.375,2017,281.7578
153.375,-39.125,2019,298.0005
153.375,-38.875,2019,314.8903
153.375,-38.625,2016,236.4256
153.375,-38.375,2016,208.8778
153.375,-38.125,2018,213.8803
153.375,-37.875,2017,177.3824
153.375,-37.625,2017,239.6134
153.375,-37.375,2017,190.9555
153.375,-37.125,2017,155.653
153.375,-36.875,1998,154.4675
153.375,-36.625,1998,157.1228
153.375,-36.375,1998,148.8039
153.375,-36.125,2001,128.197
153.375,-35.875,2016,154.0613
153.375,-35.625,2016,149.2127
153.375,-35.375,2016,142.4238
153.375,-35.125,2019,145.0525
153.375,-34.875,2016,134.7161
153.375,-34.625,2010,113.5911
153.375,-34.375,2018,104.4999
153.375,-34.125,2010,169.0583
153.375,-33.875,2010,154.914
153.375,-33.625,1998,108.1942
153.375,-33.375,1998,92.7887
153.375,-33.125,1998,98.6616
153.375,-32.875,2017,100.8917
153.375,-32.625,2015,104.8748
153.375,-32.375,2015,105.5406
153.375,-32.125,2010,93.6363
153.375,-31.875,2013,104.0706
153.375,-31.625,2013,100.5255
153.375,-31.375,2015,87.538
153.375,-31.125,2015,99.1179
153.375,-30.875,2009,113.2585
153.375,-30.625,2010,87.3391
153.375,-30.375,2010,80.5789
153.375,-30.125,2001,72.5111
153.375,-29.875,2001,69.4081
153.625,-54.875,2007,94.6434
153.625,-54.625,2007,105.4803
153.625,-54.375,2007,104.0639
153.625,-54.125,2007,103.4257
153.625,-53.875,2015,53.5722
153.625,-53.625,2017,68.814
153.625,-53.375,2017,97.9035
153.625,-53.125,2017,180.8006
153.625,-52.875,2017,168.2323
153.625,-52.625,2017,144.4617
153.625,-52.375,2017,127.702
153.625,-52.125,2017,93.1231
153.625,-51.875,2017,74.544
153.625,-51.625,2002,101.6227
153.625,-51.375,2002,160.7002
153.625,-51.125,2002,161.129
153.625,-50.875,2002,147.2536
153.625,-50.625,2002,125.4252
153.625,-50.375,2018,77.397
153.625,-50.125,2018,73.4125
153.625,-49.875,2002,57.5779
153.625,-49.625,2010,55.3806
153.625,-49.375,2009,65.4079
153.625,-49.125,2009,87.0826
153.625,-48.875,2009,88.4819
153.625,-48.625,2009,76.699700000000007
153.625,-48.375,2005,87.3472
153.625,-48.125,2016,114.4618
153.625,-47.875,2016,156.2502
153.625,-47.625,2019,169.7977
153.625,-47.375,2016,277.0464
153.625,-47.125,2019,308.0366
153.625,-46.875,2018,311.1365
153.625,-46.625,2018,246.5522
153.625,-46.375,2017,157.9725
153.625,-46.125,2017,111.6758
153.625,-45.875,2001,128.1873
153.625,-45.625,2018,144.4646
153.625,-45.375,2003,146.8949
153.625,-45.125,2018,173.6408
153.625,-44.875,2018,168.8781
153.625,-44.625,2015,137.2712
153.625,-44.375,2018,221.3214
153.625,-44.125,2018,226.0923
153.625,-43.875,2017,234.8862
153.625,-43.625,2017,234.1355
153.625,-43.375,2015,231.6458
153.625,-43.125,2015,219.8177
153.625,-42.875,2017,247.4541
153.625,-42.625,2017,224.6229
153.625,-42.375,2019,195.978
153.625,-42.125,2015,226.898
153.625,-41.875,2015,229.9571
153.625,-41.625,2015,381.8029
153.625,-41.375,2015,354.948
153.625,-41.125,2017,284.3681
153.625,-40.875,2017,297.2378
153.625,-40.625,2017,391.8917
153.625,-40.375,2017,308.8989
153.625,-40.125,2017,313.6726
153.625,-39.875,2017,309.8205
153.625,-39.625,2017,273.3409
153.625,-39.375,2017,244.3153
153.625,-39.125,2019,317.7867
153.625,-38.875,2018,337.9145
153.625,-38.625,2019,168.327
153.625,-38.375,2019,194.0292
153.625,-38.125,2019,178.9817
153.625,-37.875,2017,194.3761
153.625,-37.625,2017,194.736
153.625,-37.375,2017,188.2968
153.625,-37.125,2019,179.0823
153.625,-36.875,2019,158.2879
153.625,-36.625,1998,136.0312
153.625,-36.375,2001,130.4794
153.625,-36.125,2001,128.2889
153.625,-35.875,2019,127.8249
153.625,-35.625,2016,148.4498
153.625,-35.375,2016,144.047
153.625,-35.125,2019,143.6727
153.625,-34.875,2013,129.3659
153.625,-34.625,2018,132.9718
153.625,-34.375,2018,113.7226
153.625,-34.125,2010,158.9783
153.625,-33.875,2010,146.3234
153.625,-33.625,2010,141.3316
153.625,-33.375,2010,118.4984
153.625,-33.125,1998,97.7351
153.625,-32.875,1998,84.0781
153.625,-32.625,1998,96.0513
153.625,-32.375,1998,97.8352
153.625,-32.125,1998,95.8823
153.625,-31.875,1998,91.7862
153.625,-31.625,2009,133.1145
153.625,-31.375,2009,128.665
153.625,-31.125,2009,137.3046
153.625,-30.875,2009,133.7506
153.625,-30.625,2009,126.5217
153.625,-30.375,2009,111.786
153.625,-30.125,2009,95.8939
153.625,-29.875,2009,87.7975
153.875,-54.875,2007,99.49
153.875,-54.625,2007,111.1866
153.875,-54.375,2007,117.0984
153.875,-54.125,2007,106.5902
153.875,-53.875,2007,77.4758
153.875,-53.625,2001,74.3356
153.875,-53.375,2017,144.8318
153.875,-53.125,2017,173.0207
153.875,-52.875,2017,159.7596
153.875,-52.625,2017,148.5328
153.875,-52.375,2017,127.7816
153.875,-52.125,2017,90.821
153.875,-51.875,2017,74.6046
153.875,-51.625,2002,102.2271
153.875,-51.375,2002,171.3302
153.875,-51.125,2002,169.6086
153.875,-50.875,2002,143.0682
153.875,-50.625,2002,113.5531
153.875,-50.375,2018,80.1911
153.875,-50.125,2018,83.2732
153.875,-49.875,2018,75.9315
153.875,-49.625,2018,61.2452
153.875,-49.375,2009,63.366
153.875,-49.125,2009,85.8467
153.875,-48.875,2009,86.7054
153.875,-48.625,2009,76.3256
153.875,-48.375,2019,103.1453
153.875,-48.125,2016,138.7133
153.875,-47.875,2019,146.2124
153.875,-47.625,2019,152.5695
153.875,-47.375,2017,210.0704
153.875,-47.125,2019,316.746
153.875,-46.875,2018,319.6986
153.875,-46.625,2018,307.6372
153.875,-46.375,2018,156.6989
153.875,-46.125,2018,160.4272
153.875,-45.875,2018,119.6078
153.875,-45.625,2018,165.9481
153.875,-45.375,2018,167.9065
153.875,-45.125,2017,194.345
153.875,-44.875,2017,136.6155
153.875,-44.625,2018,178.6329
153.875,-44.375,2018,223.5172
153.875,-44.125,2018,233.3123
153.875,-43.875,2017,237.4772
153.875,-43.625,2017,238.2581
153.875,-43.375,2017,233.8085
153.875,-43.125,2017,217.6826
153.875,-42.875,2017,233.4828
153.875,-42.625,2017,231.5169
153.875,-42.375,2015,190.3911
153.875,-42.125,2001,174.6675
153.875,-41.875,2015,209.921
153.875,-41.625,2015,207.5598
153.875,-41.375,2016,373.7836
153.875,-41.125,2017,273.4757
153.875,-40.875,2017,273.0869
153.875,-40.625,2017,292.102
153.875,-40.375,2016,283.7072
153.875,-40.125,2016,292.1123
153.875,-39.875,2016,277.8844
153.875,-39.625,2017,178.2936
153.875,-39.375,2017,181.4895
153.875,-39.125,2019,178.3468
153.875,-38.875,2019,177.5204
153.875,-38.625,2019,172.4863
153.875,-38.375,2019,157.5151
153.875,-38.125,2019,180.7534
153.875,-37.875,1998,197.3262
153.875,-37.625,1998,196.4319
153.875,-37.375,1998,170.7333
153.875,-37.125,2019,172.8117
153.875,-36.875,2017,119.8723
153.875,-36.625,1999,187.9974
153.875,-36.375,2001,142.3262
153.875,-36.125,2001,125.4633
153.875,-35.875,2001,121.7115
153.875,-35.625,1999,171.9067
153.875,-35.375,1999,139.1424
153.875,-35.125,2019,186.6025
153.875,-34.875,2013,128.0986
153.875,-34.625,2018,126.5866
153.875,-34.375,2013,113.3863
153.875,-34.125,2010,172.856
153.875,-33.875,2010,142.7429
153.875,-33.625,2010,123.013
153.875,-33.375,2010,119.2164
153.875,-33.125,1998,105.253
153.875,-32.875,1998,101.2562
153.875,-32.625,1998,100.7569
153.875,-32.375,1998,96.3699
153.875,-32.125,2009,132.807
153.875,-31.875,2009,124.698
153.875,-31.625,1998,112.3893
153.875,-31.375,1998,126.4535
153.875,-31.125,1998,126.8399
153.875,-30.875,1998,121.1259
153.875,-30.625,1998,108.7515
153.875,-30.375,1998,93.9675
153.875,-30.125,2009,107.2266
153.875,-29.875,2009,109.5026
154.125,-54.875,2007,102.3673
154.125,-54.625,2007,117.9774
154.125,-54.375,2007,117.8258
154.125,-54.125,2007,107.6017
154.125,-53.875,2007,76.1528
154.125,-53.625,2018,97.8568
154.125,-53.375,2018,89.0029
154.125,-53.125,2017,181.3079
154.125,-52.875,2017,120.7879
154.125,-52.625,2017,140.8008
154.125,-52.375,2017,124.9298
154.125,-52.125,2017,91.0883
154.125,-51.875,1989,60.2351
154.125,-51.625,2002,139.1701
154.125,-51.375,2002,167.8725
154.125,-51.125,2002,166.5353
154.125,-50.875,2002,145.9817
154.125,-50.625,2002,109.8576
154.125,-50.375,2018,76.7301
154.125,-50.125,2018,84.0488
154.125,-49.875,2018,85.9494
154.125,-49.625,2018,84.1682
154.125,-49.375,2018,67.9568
154.125,-49.125,2009,82.7491
154.125,-48.875,2009,83.4947
154.125,-48.625,2018,88.0354
154.125,-48.375,2005,120.2419
154.125,-48.125,2019,140.7069
154.125,-47.875,2019,150.2734
154.125,-47.625,2017,167.4606
154.125,-47.375,2017,199.0044
154.125,-47.125,2019,352.4627
154.125,-46.875,2018,368.1028
154.125,-46.625,2018,349.5965
154.125,-46.375,2017,221.302
154.125,-46.125,2018,137.3786
154.125,-45.875,2018,136.6307
154.125,-45.625,2018,189.6527
154.125,-45.375,2017,176.6411
154.125,-45.125,2017,214.0709
154.125,-44.875,2018,270.0238
154.125,-44.625,2018,337.5732
154.125,-44.375,2018,229.5775
154.125,-44.125,2017,238.2903
154.125,-43.875,2017,240.2292
154.125,-43.625,2017,244.3226
154.125,-43.375,2017,244.4155
154.125,-43.125,2017,247.3413
154.125,-42.875,2017,244.7219
154.125,-42.625,2017,238.1933
154.125,-42.375,2015,191.7287
154.125,-42.125,2017,166.0632
154.125,-41.875,2017,160.7017
154.125,-41.625,2017,208.4591
154.125,-41.375,2017,228.7961
154.125,-41.125,2017,230.7977
154.125,-40.875,2017,257.7669
154.125,-40.625,2017,254.6063
154.125,-40.375,2019,268.5438
154.125,-40.125,2016,284.5253
154.125,-39.875,2016,284.0409
154.125,-39.625,2019,175.1275
154.125,-39.375,2019,170.1038
154.125,-39.125,2019,182.8659
154.125,-38.875,2019,183.2096
154.125,-38.625,2019,265.9807
154.125,-38.375,2019,245.2083
154.125,-38.125,2019,179.2391
154.125,-37.875,1998,176.3806
154.125,-37.625,1998,204.6968
154.125,-37.375,1998,172.0722
154.125,-37.125,1999,116.8
154.125,-36.875,2015,129.2904
154.125,-36.625,2001,132.9112
154.125,-36.375,1999,192.9765
154.125,-36.125,1999,141.1297
154.125,-35.875,1999,148.7877
154.125,-35.625,1999,173.6012
154.125,-35.375,1999,139.4518
154.125,-35.125,2019,151.8343
154.125,-34.875,2019,146.191
154.125,-34.625,2010,123.1693
